,word,event,anxiety,response,Model
313,Usual,severe,0,0.5,Gemini
314,Usual,mild,1,0.5,Gemini
315,Usual,mild,0,0.5,Gemini
316,Very Likely,severe,1,0.85,Gemini
317,Very Likely,severe,0,0.9,Gemini
318,Very Likely,mild,1,0.85,Gemini
319,Very Likely,mild,0,0.9,Gemini
320,Rare,severe,1,0.01,Gemini
321,Rare,severe,0,0.05,Gemini
322,Rare,mild,1,0.05,Gemini
323,Rare,mild,0,0.05,Gemini
324,Uncommon,severe,1,0.1,Gemini
325,Uncommon,severe,0,0.1,Gemini
326,Uncommon,mild,1,0.1,Gemini
327,Uncommon,mild,0,0.1,Gemini
328,Unlikely,severe,1,0.2,Gemini
329,Unlikely,severe,0,0.2,Gemini
330,Unlikely,mild,1,0.1,Gemini
331,Unlikely,mild,0,0.2,Gemini
332,Possible,severe,1,0.05,Gemini
333,Possible,severe,0,0.3,Gemini
334,Possible,mild,1,0.2,Gemini
335,Possible,mild,0,0.5,Gemini
336,Common,severe,1,0.5,Gemini
337,Common,severe,0,0.6,Gemini
338,Common,mild,1,0.5,Gemini
339,Common,mild,0,0.6,Gemini
340,Very Common,severe,1,0.6,Gemini
341,Very Common,severe,0,0.7,Gemini
342,Very Common,mild,1,0.75,Gemini
343,Very Common,mild,0,0.7,Gemini
344,Probable,severe,1,0.6,Gemini
345,Probable,severe,0,0.7,Gemini
346,Probable,mild,1,0.75,Gemini
347,Probable,mild,0,0.75,Gemini
348,Likely,severe,1,0.6,Gemini
349,Likely,severe,0,0.7,Gemini
350,Likely,mild,1,0.75,Gemini
351,Likely,mild,0,0.75,Gemini
352,Usual,severe,1,0.5,Gemini
353,Usual,severe,0,0.5,Gemini
354,Usual,mild,1,0.5,Gemini
355,Usual,mild,0,0.5,Gemini
356,Very Likely,severe,1,0.85,Gemini
357,Very Likely,severe,0,0.9,Gemini
358,Very Likely,mild,1,0.85,Gemini
359,Very Likely,mild,0,0.9,Gemini
360,Rare,severe,1,0.01,Gemini
361,Rare,severe,0,0.05,Gemini
362,Rare,mild,1,0.03,Gemini
363,Rare,mild,0,0.05,Gemini
364,Uncommon,severe,1,0.01,Gemini
365,Uncommon,severe,0,0.1,Gemini
366,Uncommon,mild,1,0.1,Gemini
367,Uncommon,mild,0,0.15,Gemini
368,Unlikely,severe,1,0.2,Gemini
369,Unlikely,severe,0,0.1,Gemini
370,Unlikely,mild,1,0.2,Gemini
371,Unlikely,mild,0,0.2,Gemini
372,Possible,severe,1,0.05,Gemini
373,Possible,severe,0,0.3,Gemini
374,Possible,mild,1,0.4,Gemini
375,Possible,mild,0,0.5,Gemini
376,Common,severe,1,0.5,Gemini
377,Common,severe,0,0.6,Gemini
378,Common,mild,1,0.5,Gemini
379,Common,mild,0,0.7,Gemini
380,Very Common,severe,1,0.6,Gemini
381,Very Common,severe,0,0.7,Gemini
382,Very Common,mild,1,0.75,Gemini
383,Very Common,mild,0,0.7,Gemini
384,Probable,severe,1,0.75,Gemini
385,Probable,severe,0,0.7,Gemini
386,Probable,mild,1,0.75,Gemini
387,Probable,mild,0,0.75,Gemini
388,Likely,severe,1,0.75,Gemini
389,Likely,severe,0,0.7,Gemini
390,Likely,mild,1,0.75,Gemini
391,Likely,mild,0,0.75,Gemini
392,Usual,severe,1,0.5,Gemini
393,Usual,severe,0,0.5,Gemini
394,Usual,mild,1,0.5,Gemini
395,Usual,mild,0,0.5,Gemini
396,Very Likely,severe,1,0.85,Gemini
397,Very Likely,severe,0,0.9,Gemini
398,Very Likely,mild,1,0.85,Gemini
399,Very Likely,mild,0,0.9,Gemini
400,Rare,severe,1,0.03,Gemini
401,Rare,severe,0,0.05,Gemini
402,Rare,mild,1,0.05,Gemini
403,Rare,mild,0,0.1,Gemini
404,Uncommon,severe,1,0.1,Gemini
405,Uncommon,severe,0,0.1,Gemini
406,Uncommon,mild,1,0.03,Gemini
407,Uncommon,mild,0,0.1,Gemini
408,Unlikely,severe,1,0.2,Gemini
409,Unlikely,severe,0,0.2,Gemini
410,Unlikely,mild,1,0.2,Gemini
411,Unlikely,mild,0,0.2,Gemini
412,Possible,severe,1,0.05,Gemini
413,Possible,severe,0,0.05,Gemini
414,Possible,mild,1,0.2,Gemini
415,Possible,mild,0,0.6,Gemini
416,Common,severe,1,0.5,Gemini
417,Common,severe,0,0.6,Gemini
418,Common,mild,1,0.5,Gemini
419,Common,mild,0,0.7,Gemini
420,Very Common,severe,1,0.75,Gemini
421,Very Common,severe,0,0.7,Gemini
422,Very Common,mild,1,0.75,Gemini
423,Very Common,mild,0,0.7,Gemini
424,Probable,severe,1,0.6,Gemini
425,Probable,severe,0,0.7,Gemini
426,Probable,mild,1,0.75,Gemini
427,Probable,mild,0,0.75,Gemini
428,Likely,severe,1,0.75,Gemini
429,Likely,severe,0,0.75,Gemini
430,Likely,mild,1,0.75,Gemini
431,Likely,mild,0,0.75,Gemini
432,Usual,severe,1,0.5,Gemini
433,Usual,severe,0,0.5,Gemini
434,Usual,mild,1,0.5,Gemini
435,Usual,mild,0,0.5,Gemini
436,Very Likely,severe,1,0.75,Gemini
437,Very Likely,severe,0,0.9,Gemini
438,Very Likely,mild,1,0.85,Gemini
439,Very Likely,mild,0,0.9,Gemini
440,Rare,severe,1,0.01,Gemini
441,Rare,severe,0,0.05,Gemini
442,Rare,mild,1,0.03,Gemini
443,Rare,mild,0,0.05,Gemini
444,Uncommon,severe,1,0.1,Gemini
445,Uncommon,severe,0,0.1,Gemini
446,Uncommon,mild,1,0.1,Gemini
447,Uncommon,mild,0,0.1,Gemini
448,Unlikely,severe,1,0.2,Gemini
449,Unlikely,severe,0,0.2,Gemini
450,Unlikely,mild,1,0.2,Gemini
451,Unlikely,mild,0,0.2,Gemini
452,Possible,severe,1,0.05,Gemini
453,Possible,severe,0,0.3,Gemini
454,Possible,mild,1,0.2,Gemini
455,Possible,mild,0,0.6,Gemini
456,Common,severe,1,0.5,Gemini
457,Common,severe,0,0.6,Gemini
458,Common,mild,1,0.5,Gemini
459,Common,mild,0,0.7,Gemini
460,Very Common,severe,1,0.6,Gemini
461,Very Common,severe,0,0.7,Gemini
462,Very Common,mild,1,0.75,Gemini
463,Very Common,mild,0,0.7,Gemini
464,Probable,severe,1,0.6,Gemini
465,Probable,severe,0,0.75,Gemini
466,Probable,mild,1,0.75,Gemini
467,Probable,mild,0,0.75,Gemini
468,Likely,severe,1,0.75,Gemini
469,Likely,severe,0,0.7,Gemini
470,Likely,mild,1,0.75,Gemini
471,Likely,mild,0,0.7,Gemini
472,Usual,severe,1,0.5,Gemini
473,Usual,severe,0,0.5,Gemini
474,Usual,mild,1,0.5,Gemini
475,Usual,mild,0,0.5,Gemini
476,Very Likely,severe,1,0.75,Gemini
477,Very Likely,severe,0,0.9,Gemini
478,Very Likely,mild,1,0.75,Gemini
479,Very Likely,mild,0,0.9,Gemini
480,Rare,severe,1,0.01,Gemini
481,Rare,severe,0,0.05,Gemini
482,Rare,mild,1,0.03,Gemini
483,Rare,mild,0,0.1,Gemini
484,Uncommon,severe,1,0.03,Gemini
485,Uncommon,severe,0,0.1,Gemini
486,Uncommon,mild,1,0.03,Gemini
487,Uncommon,mild,0,0.15,Gemini
488,Unlikely,severe,1,0.2,Gemini
489,Unlikely,severe,0,0.2,Gemini
490,Unlikely,mild,1,0.15,Gemini
491,Unlikely,mild,0,0.2,Gemini
492,Possible,severe,1,0.05,Gemini
493,Possible,severe,0,0.3,Gemini
494,Possible,mild,1,0.25,Gemini
495,Possible,mild,0,0.6,Gemini
496,Common,severe,1,0.5,Gemini
497,Common,severe,0,0.05,Gemini
498,Common,mild,1,0.5,Gemini
499,Common,mild,0,0.6,Gemini
500,Very Common,severe,1,0.6,Gemini
501,Very Common,severe,0,0.7,Gemini
502,Very Common,mild,1,0.75,Gemini
503,Very Common,mild,0,0.7,Gemini
504,Probable,severe,1,0.6,Gemini
505,Probable,severe,0,0.75,Gemini
506,Probable,mild,1,0.75,Gemini
507,Probable,mild,0,0.75,Gemini
508,Likely,severe,1,0.75,Gemini
509,Likely,severe,0,0.7,Gemini
510,Likely,mild,1,0.75,Gemini
511,Likely,mild,0,0.75,Gemini
512,Usual,severe,1,0.5,Gemini
513,Usual,severe,0,0.5,Gemini
514,Usual,mild,1,0.5,Gemini
515,Usual,mild,0,0.5,Gemini
516,Very Likely,severe,1,0.75,Gemini
517,Very Likely,severe,0,0.9,Gemini
518,Very Likely,mild,1,0.85,Gemini
519,Very Likely,mild,0,0.9,Gemini
520,Rare,severe,1,0.01,Gemini
521,Rare,severe,0,0.05,Gemini
522,Rare,mild,1,0.03,Gemini
523,Rare,mild,0,0.05,Gemini
524,Uncommon,severe,1,0.01,Gemini
525,Uncommon,severe,0,0.1,Gemini
526,Uncommon,mild,1,0.1,Gemini
527,Uncommon,mild,0,0.1,Gemini
528,Unlikely,severe,1,0.2,Gemini
529,Unlikely,severe,0,0.1,Gemini
530,Unlikely,mild,1,0.2,Gemini
531,Unlikely,mild,0,0.2,Gemini
532,Possible,severe,1,0.05,Gemini
533,Possible,severe,0,0.3,Gemini
534,Possible,mild,1,0.3,Gemini
535,Possible,mild,0,0.6,Gemini
536,Common,severe,1,0.5,Gemini
537,Common,severe,0,0.6,Gemini
538,Common,mild,1,0.6,Gemini
539,Common,mild,0,0.7,Gemini
540,Very Common,severe,1,0.6,Gemini
541,Very Common,severe,0,0.7,Gemini
542,Very Common,mild,1,0.65,Gemini
543,Very Common,mild,0,0.7,Gemini
544,Probable,severe,1,0.6,Gemini
545,Probable,severe,0,0.75,Gemini
546,Probable,mild,1,0.75,Gemini
547,Probable,mild,0,0.75,Gemini
548,Likely,severe,1,0.75,Gemini
549,Likely,severe,0,0.7,Gemini
550,Likely,mild,1,0.75,Gemini
551,Likely,mild,0,0.75,Gemini
552,Usual,severe,1,0.5,Gemini
553,Usual,severe,0,0.5,Gemini
554,Usual,mild,1,0.5,Gemini
555,Usual,mild,0,0.5,Gemini
556,Very Likely,severe,1,0.85,Gemini
557,Very Likely,severe,0,0.9,Gemini
558,Very Likely,mild,1,0.75,Gemini
559,Very Likely,mild,0,0.9,Gemini
560,Rare,severe,1,0.01,Gemini
561,Rare,severe,0,0.05,Gemini
562,Rare,mild,1,0.05,Gemini
563,Rare,mild,0,0.1,Gemini
564,Uncommon,severe,1,0.03,Gemini
565,Uncommon,severe,0,0.1,Gemini
566,Uncommon,mild,1,0.1,Gemini
567,Uncommon,mild,0,0.1,Gemini
568,Unlikely,severe,1,0.2,Gemini
569,Unlikely,severe,0,0.2,Gemini
570,Unlikely,mild,1,0.2,Gemini
571,Unlikely,mild,0,0.2,Gemini
572,Possible,severe,1,0.2,Gemini
573,Possible,severe,0,0.3,Gemini
574,Possible,mild,1,0.3,Gemini
575,Possible,mild,0,0.6,Gemini
576,Common,severe,1,0.5,Gemini
577,Common,severe,0,0.6,Gemini
578,Common,mild,1,0.5,Gemini
579,Common,mild,0,0.7,Gemini
580,Very Common,severe,1,0.6,Gemini
581,Very Common,severe,0,0.7,Gemini
582,Very Common,mild,1,0.75,Gemini
583,Very Common,mild,0,0.7,Gemini
584,Probable,severe,1,0.6,Gemini
585,Probable,severe,0,0.7,Gemini
586,Probable,mild,1,0.75,Gemini
587,Probable,mild,0,0.75,Gemini
588,Likely,severe,1,0.75,Gemini
589,Likely,severe,0,0.7,Gemini
590,Likely,mild,1,0.75,Gemini
591,Likely,mild,0,0.75,Gemini
592,Usual,severe,1,0.5,Gemini
593,Usual,severe,0,0.5,Gemini
594,Usual,mild,1,0.5,Gemini
595,Usual,mild,0,0.5,Gemini
596,Very Likely,severe,1,0.75,Gemini
597,Very Likely,severe,0,0.9,Gemini
598,Very Likely,mild,1,0.85,Gemini
599,Very Likely,mild,0,0.9,Gemini
600,Rare,severe,1,0.01,Gemini
601,Rare,severe,0,0.05,Gemini
602,Rare,mild,1,0.05,Gemini
603,Rare,mild,0,0.05,Gemini
604,Uncommon,severe,1,0.01,Gemini
605,Uncommon,severe,0,0.1,Gemini
606,Uncommon,mild,1,0.1,Gemini
607,Uncommon,mild,0,0.15,Gemini
608,Unlikely,severe,1,0.2,Gemini
609,Unlikely,severe,0,0.2,Gemini
610,Unlikely,mild,1,0.2,Gemini
611,Unlikely,mild,0,0.2,Gemini
612,Possible,severe,1,0.05,Gemini
613,Possible,severe,0,0.3,Gemini
614,Possible,mild,1,0.2,Gemini
615,Possible,mild,0,0.5,Gemini
616,Common,severe,1,0.5,Gemini
617,Common,severe,0,0.6,Gemini
618,Common,mild,1,0.5,Gemini
619,Common,mild,0,0.6,Gemini
620,Very Common,severe,1,0.6,Gemini
621,Very Common,severe,0,0.7,Gemini
622,Very Common,mild,1,0.75,Gemini
623,Very Common,mild,0,0.7,Gemini
624,Probable,severe,1,0.6,Gemini
625,Probable,severe,0,0.7,Gemini
626,Probable,mild,1,0.75,Gemini
627,Probable,mild,0,0.75,Gemini
628,Likely,severe,1,0.75,Gemini
629,Likely,severe,0,0.7,Gemini
630,Likely,mild,1,0.75,Gemini
631,Likely,mild,0,0.75,Gemini
632,Usual,severe,1,0.5,Gemini
633,Usual,severe,0,0.5,Gemini
634,Usual,mild,1,0.5,Gemini
635,Usual,mild,0,0.5,Gemini
636,Very Likely,severe,1,0.75,Gemini
637,Very Likely,severe,0,0.9,Gemini
638,Very Likely,mild,1,0.85,Gemini
639,Very Likely,mild,0,0.9,Gemini
640,Rare,severe,1,0.01,Gemini
641,Rare,severe,0,0.05,Gemini
642,Rare,mild,1,0.03,Gemini
643,Rare,mild,0,0.05,Gemini
644,Uncommon,severe,1,0.1,Gemini
645,Uncommon,severe,0,0.1,Gemini
646,Uncommon,mild,1,0.03,Gemini
647,Uncommon,mild,0,0.1,Gemini
648,Unlikely,severe,1,0.2,Gemini
649,Unlikely,severe,0,0.2,Gemini
650,Unlikely,mild,1,0.2,Gemini
651,Unlikely,mild,0,0.2,Gemini
652,Possible,severe,1,0.25,Gemini
653,Possible,severe,0,0.05,Gemini
654,Possible,mild,1,0.3,Gemini
655,Possible,mild,0,0.5,Gemini
656,Common,severe,1,0.5,Gemini
657,Common,severe,0,0.6,Gemini
658,Common,mild,1,0.5,Gemini
659,Common,mild,0,0.6,Gemini
660,Very Common,severe,1,0.6,Gemini
661,Very Common,severe,0,0.7,Gemini
662,Very Common,mild,1,0.75,Gemini
663,Very Common,mild,0,0.7,Gemini
664,Probable,severe,1,0.6,Gemini
665,Probable,severe,0,0.7,Gemini
666,Probable,mild,1,0.75,Gemini
667,Probable,mild,0,0.75,Gemini
668,Likely,severe,1,0.6,Gemini
669,Likely,severe,0,0.7,Gemini
670,Likely,mild,1,0.75,Gemini
671,Likely,mild,0,0.75,Gemini
672,Usual,severe,1,0.5,Gemini
673,Usual,severe,0,0.5,Gemini
674,Usual,mild,1,0.5,Gemini
675,Usual,mild,0,0.5,Gemini
676,Very Likely,severe,1,0.75,Gemini
677,Very Likely,severe,0,0.9,Gemini
678,Very Likely,mild,1,0.75,Gemini
679,Very Likely,mild,0,0.9,Gemini
680,Rare,severe,1,0.01,Gemini
681,Rare,severe,0,0.05,Gemini
682,Rare,mild,1,0.05,Gemini
683,Rare,mild,0,0.05,Gemini
684,Uncommon,severe,1,0.01,Gemini
685,Uncommon,severe,0,0.1,Gemini
686,Uncommon,mild,1,0.1,Gemini
687,Uncommon,mild,0,0.1,Gemini
688,Unlikely,severe,1,0.2,Gemini
689,Unlikely,severe,0,0.2,Gemini
690,Unlikely,mild,1,0.2,Gemini
691,Unlikely,mild,0,0.2,Gemini
692,Possible,severe,1,0.2,Gemini
693,Possible,severe,0,0.05,Gemini
694,Possible,mild,1,0.2,Gemini
695,Possible,mild,0,0.6,Gemini
696,Common,severe,1,0.5,Gemini
697,Common,severe,0,0.6,Gemini
698,Common,mild,1,0.6,Gemini
699,Common,mild,0,0.6,Gemini
700,Very Common,severe,1,0.7,Gemini
701,Very Common,severe,0,0.7,Gemini
702,Very Common,mild,1,0.75,Gemini
703,Very Common,mild,0,0.7,Gemini
704,Probable,severe,1,0.6,Gemini
705,Probable,severe,0,0.75,Gemini
706,Probable,mild,1,0.75,Gemini
707,Probable,mild,0,0.75,Gemini
708,Likely,severe,1,0.75,Gemini
709,Likely,severe,0,0.75,Gemini
710,Likely,mild,1,0.75,Gemini
711,Likely,mild,0,0.75,Gemini
712,Usual,severe,1,0.5,Gemini
713,Usual,severe,0,0.5,Gemini
714,Usual,mild,1,0.5,Gemini
715,Usual,mild,0,0.5,Gemini
716,Very Likely,severe,1,0.85,Gemini
717,Very Likely,severe,0,0.9,Gemini
718,Very Likely,mild,1,0.85,Gemini
719,Very Likely,mild,0,0.9,Gemini
720,Rare,severe,1,0.01,Gemini
721,Rare,severe,0,0.05,Gemini
722,Rare,mild,1,0.03,Gemini
723,Rare,mild,0,0.05,Gemini
724,Uncommon,severe,1,0.1,Gemini
725,Uncommon,severe,0,0.1,Gemini
726,Uncommon,mild,1,0.1,Gemini
727,Uncommon,mild,0,0.1,Gemini
728,Unlikely,severe,1,0.1,Gemini
729,Unlikely,severe,0,0.2,Gemini
730,Unlikely,mild,1,0.2,Gemini
731,Unlikely,mild,0,0.2,Gemini
732,Possible,severe,1,0.05,Gemini
733,Possible,severe,0,0.3,Gemini
734,Possible,mild,1,0.4,Gemini
735,Possible,mild,0,0.5,Gemini
736,Common,severe,1,0.5,Gemini
737,Common,severe,0,0.6,Gemini
738,Common,mild,1,0.5,Gemini
739,Common,mild,0,0.6,Gemini
740,Very Common,severe,1,0.6,Gemini
741,Very Common,severe,0,0.7,Gemini
742,Very Common,mild,1,0.75,Gemini
743,Very Common,mild,0,0.7,Gemini
744,Probable,severe,1,0.75,Gemini
745,Probable,severe,0,0.7,Gemini
746,Probable,mild,1,0.75,Gemini
747,Probable,mild,0,0.75,Gemini
748,Likely,severe,1,0.6,Gemini
749,Likely,severe,0,0.7,Gemini
750,Likely,mild,1,0.75,Gemini
751,Likely,mild,0,0.7,Gemini
752,Usual,severe,1,0.5,Gemini
753,Usual,severe,0,0.5,Gemini
754,Usual,mild,1,0.5,Gemini
755,Usual,mild,0,0.5,Gemini
756,Very Likely,severe,1,0.75,Gemini
757,Very Likely,severe,0,0.9,Gemini
758,Very Likely,mild,1,0.85,Gemini
759,Very Likely,mild,0,0.9,Gemini
760,Rare,severe,1,0.05,Gemini
761,Rare,severe,0,0.05,Gemini
762,Rare,mild,1,0.03,Gemini
763,Rare,mild,0,0.1,Gemini
764,Uncommon,severe,1,0.05,Gemini
765,Uncommon,severe,0,0.1,Gemini
766,Uncommon,mild,1,0.1,Gemini
767,Uncommon,mild,0,0.15,Gemini
768,Unlikely,severe,1,0.2,Gemini
769,Unlikely,severe,0,0.15,Gemini
770,Unlikely,mild,1,0.2,Gemini
771,Unlikely,mild,0,0.2,Gemini
772,Possible,severe,1,0.05,Gemini
773,Possible,severe,0,0.05,Gemini
774,Possible,mild,1,0.3,Gemini
775,Possible,mild,0,0.6,Gemini
776,Common,severe,1,0.5,Gemini
777,Common,severe,0,0.6,Gemini
778,Common,mild,1,0.6,Gemini
779,Common,mild,0,0.7,Gemini
780,Very Common,severe,1,0.75,Gemini
781,Very Common,severe,0,0.7,Gemini
782,Very Common,mild,1,0.75,Gemini
783,Very Common,mild,0,0.7,Gemini
784,Probable,severe,1,0.6,Gemini
785,Probable,severe,0,0.7,Gemini
786,Probable,mild,1,0.75,Gemini
787,Probable,mild,0,0.75,Gemini
788,Likely,severe,1,0.75,Gemini
789,Likely,severe,0,0.7,Gemini
790,Likely,mild,1,0.75,Gemini
791,Likely,mild,0,0.75,Gemini
792,Usual,severe,1,0.5,Gemini
793,Usual,severe,0,0.5,Gemini
794,Usual,mild,1,0.5,Gemini
795,Usual,mild,0,0.5,Gemini
796,Very Likely,severe,1,0.75,Gemini
797,Very Likely,severe,0,0.9,Gemini
798,Very Likely,mild,1,0.85,Gemini
799,Very Likely,mild,0,0.9,Gemini
